NAME,G,M,A,C
J021405.91-001637.0_g.fits,-0.754012666322,-2.03261430442,0.131844514681,0.385364
J080248.17+450204.4_g.fits,-0.71562483941,-2.03912995208,0.240579395614,0.304595
J010239.14-005243.5_g.fits,-0.717936036967,-2.15374742585,0.380133762012,0.292514
J001529.74+003823.2_g.fits,-0.664646006422,-2.19118432531,0.132471799066,0.331321
J130549.53-033825.3_g.fits,-0.648916765752,-2.1859506286,0.228898926682,0.261593
J163215.40-000259.7_g.fits,-0.710094358187,-2.33738455901,0.322322887282,0.347085
J012839.88+144553.8_g.fits,-0.724256453024,-1.91598287537,0.703728792526,0.171381
J141259.24+005516.3_g.fits,-0.701909123431,-2.2388151791,0.358454234176,0.298459
J130549.53-033825.3_g.fits,-0.648916765752,-2.1859506286,0.228898926682,0.261593
J084805.78+542616.1_g.fits,-0.638049693307,-2.24144270089,0.205800201781,0.300453
J032541.69-001117.2_g.fits,-0.7396626336,-2.18620580146,0.372455738752,0.391964
J125027.42+001345.6_g.fits,-0.764406290974,-2.60305721769,0.415523277341,0.381614
J012839.88+144553.8_g.fits,-0.726619979239,-1.91234120199,0.705894196263,0.182891
J012839.88+144553.8_g.fits,-0.723969226654,-1.91360620796,0.704547004721,0.182891
J005342.65-010506.6_g.fits,-0.598160589957,-2.03850989204,0.569405977346,0.297531
J105408.24+002139.7_g.fits,-0.739481337171,-2.22090608219,0.29451445075,0.323702
J023436.21-002451.7_g.fits,-0.7219141234,-2.14207368101,0.326966867362,0.333373
J005059.24-003129.2_g.fits,-0.739560682208,-1.90890480269,0.343010374051,0.397914
J010606.93+002025.2_g.fits,-0.752794932402,-1.95508763682,0.197969498152,0.273677
J112426.14-002537.5_g.fits,-0.748896473062,-2.0192162442,0.35455833405,0.312473
J141259.24+005516.3_g.fits,-0.702237854366,-2.23764216754,0.355958617964,0.298459
J083614.89+521209.1_g.fits,-0.702459543727,-2.06567138723,0.330115426745,0.291249
J024024.87-085934.0_g.fits,-0.685776276585,-2.4050131392,0.329619095007,0.214559
J105408.24+002139.7_g.fits,-0.740315718423,-2.21980440628,0.294064747138,0.323702
J023436.21-002451.7_g.fits,-0.7219141234,-2.14207368101,0.326707182602,0.333373
J010211.33+143021.8_g.fits,-0.835917026987,-2.21458430717,0.434348329065,0.202075
J163705.21-002224.1_g.fits,-0.749014693287,-2.3900456888,0.587293136802,0.127144
J142818.40+010746.5_g.fits,-0.653525384944,-1.8681670894,0.393333960177,0.173079
J002930.15+152325.8_g.fits,-0.695308154601,-1.91152893411,0.274350210658,0.187829
J161354.27-003654.2_g.fits,-0.650927201298,-2.12037422234,0.318728770589,0.210191
J003843.06+003451.7_g.fits,-0.686673797881,-1.69786905392,0.169041406082,0.253778
J083816.15+524459.4_g.fits,-0.660059812486,-2.22758254673,0.337105037372,0.270438
J161243.06+002247.9_g.fits,-0.822312795807,-2.52518434348,0.769416257428,0.21517
J003937.83-001943.6_g.fits,-0.750487727286,-2.18777749094,0.375950320332,0.281332
J032541.69-001117.2_g.fits,-0.7396626336,-2.18620580146,0.371787307012,0.391964
J151204.94+000116.7_g.fits,-0.746882209283,-2.17529764249,0.4368666522,0.150214
J084747.97+003913.4_g.fits,-0.670653634256,-2.3095501891,0.37107006923,0.324071
J142410.99-004044.1_g.fits,-0.640958935716,-2.0068179226,0.232068215299,0.21315
J152026.08+011132.4_g.fits,-0.71748001128,-2.27938680465,0.286055372997,0.376486
J112426.14-002537.5_g.fits,-0.748896473062,-2.0192162442,0.35455833405,0.312473
J083614.89+521209.1_g.fits,-0.702459543727,-2.06567138723,0.329521161848,0.291249
J141259.24+005516.3_g.fits,-0.702635258823,-2.23738246922,0.35642460181,0.298459
J105408.24+002139.7_g.fits,-0.741510147599,-2.2189566712,0.294840716608,0.323702
J010211.33+143021.8_g.fits,-0.837325269269,-2.21440676732,0.437207096539,0.202075
J083835.82+531354.8_g.fits,-0.670000189417,-1.93480510655,0.235313778269,0.17188
J083139.08+524205.6_g.fits,-0.728340925611,-2.40213055569,0.429632788685,0.268806
J130549.53-033825.3_g.fits,-0.648916765752,-2.1859506286,0.228898926682,0.261593
J161732.15-001701.6_g.fits,-0.753236991906,-2.02760538865,0.360063368401,0.274241
J010957.04-004212.7_g.fits,-0.776410724059,-2.3609158276,0.366239275205,0.506592
J080551.11+442000.6_g.fits,-0.680915329515,-1.92942745631,0.265921460202,0.208125
J151945.25+005245.4_g.fits,-0.706146179907,-1.64378559489,0.288565555336,0.186361
J174129.46+551430.7_g.fits,-0.662774941961,-2.11901100287,0.205754116691,0.222416
J085834.75+530700.9_g.fits,-0.683634285247,-2.33758189455,0.301810345405,0.315858
J010716.63-003837.3_g.fits,-0.722182113072,-2.08758047689,0.259669253003,0.304612
J231143.74-001529.1_g.fits,-0.722908418501,-2.01766198869,0.121872572455,0.349166
J032002.72-004418.3_g.fits,-0.750652500827,-1.96834840158,0.423067724245,0.177647
J130549.53-033825.3_g.fits,-0.648916765752,-2.1859506286,0.228898926682,0.261593
J084747.71-002251.4_g.fits,-0.7119223446,-2.2279145504,0.402592253839,0.311127
J005204.21+000535.7_g.fits,-0.726873792489,-2.31255654378,0.16902539431,0.425039
J083139.08+524205.6_g.fits,-0.720928619447,-2.41539947344,0.431170371895,0.268806
J174221.56+552921.0_g.fits,-0.707344992762,-2.26542192681,0.269490700961,0.39825
J081205.07+441836.1_g.fits,-0.721563683964,-2.06362900093,0.313833451937,0.359384
J101600.62-000645.7_g.fits,-0.749200709032,-2.21863327735,0.488231130217,0.395144
J103217.32-001945.6_g.fits,-0.653837820533,-2.12401027773,0.236214212854,0.226327
J022243.58-084308.3_g.fits,-0.717985322862,-2.15096973994,0.16737922989,0.408792
J085834.75+530700.9_g.fits,-0.683634285247,-2.33758189455,0.301810345405,0.315858
J032541.69-001117.2_g.fits,-0.7396626336,-2.18620580146,0.372069069078,0.391964
J083814.87+525924.2_g.fits,-0.703370526671,-2.01287841396,0.389371157653,0.163643
J161354.27-003654.2_g.fits,-0.650927201298,-2.12037422234,0.318728770589,0.210191
J034226.85-003458.3_g.fits,-0.725767284951,-1.80209962724,0.188185481718,0.334324
J083614.89+521209.1_g.fits,-0.702459543727,-2.06567138723,0.329532788156,0.291249
J112426.14-002537.5_g.fits,-0.748896473062,-2.0192162442,0.35455833405,0.312473
J083814.87+525924.2_g.fits,-0.703370526671,-2.01287841396,0.389371157653,0.163643
J231143.74-001529.1_g.fits,-0.722908418501,-2.01766198869,0.121872572455,0.349166
J020748.73+133634.5_g.fits,-0.687307947491,-2.35060846978,0.402191360823,0.329609
J090850.68+552244.8_g.fits,-0.769408519515,-2.29979784358,0.380003748314,0.244922
J083814.87+525924.2_g.fits,-0.703370526671,-2.01287841396,0.389371157653,0.163643
J173801.52+561325.8_g.fits,-0.790747377346,-2.29123427105,0.462626145645,0.306578
J023436.21-002451.7_g.fits,-0.7219141234,-2.14207368101,0.326979176471,0.333373
J004404.34+000238.6_g.fits,-0.726957901991,-2.04664725123,0.313775033198,0.188446
J161732.15-001701.6_g.fits,-0.753236991906,-2.02760538865,0.360557120677,0.274241
J112426.14-002537.5_g.fits,-0.748896473062,-2.0192162442,0.35455833405,0.312473
J034226.85-003458.3_g.fits,-0.725767284951,-1.80209962724,0.188185481718,0.334324
J080551.11+442000.6_g.fits,-0.680915329515,-1.92942745631,0.265921460202,0.208125
J161732.15-001701.6_g.fits,-0.753236991906,-2.02760538865,0.360089842638,0.274241
J091640.46+564620.1_g.fits,-0.681110099024,-1.43815119221,0.645658816533,0.0232564
J011725.36-002024.9_g.fits,-0.723704333377,-2.40796068718,0.308408655616,0.402407
J083129.28+483733.7_g.fits,-0.654727185065,-2.53930566306,0.407474148036,0.350642
J003937.83-001943.6_g.fits,-0.752115515518,-2.18681541286,0.374945681962,0.281332
J011725.36-002024.9_g.fits,-0.723704333377,-2.40796068718,0.308600959543,0.402407
J024024.87-085934.0_g.fits,-0.685759166592,-2.40501727573,0.329016615361,0.214559
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J124625.85-014745.5_g.fits,-0.690540094842,-1.80816488299,0.317822984571,0.144635
J152637.67+003533.5_g.fits,-0.721402372125,-2.24654487697,0.305773019321,0.323418
J020925.08+002357.8_g.fits,-0.766875554394,-2.23903871953,0.189931792415,0.37334
J040410.92-053809.0_g.fits,-0.650568590509,-2.01269499357,0.455224256293,0.0322685
J035946.79-064202.9_g.fits,-0.691950515367,-1.92238745214,0.403205600697,0.0310861
J152026.08+011132.4_g.fits,-0.71748001128,-2.27938680465,0.286155563163,0.376486
J173801.52+561325.8_g.fits,-0.789221844863,-2.29792629163,0.462378309279,0.318857
J080551.11+442000.6_g.fits,-0.680915329515,-1.92942745631,0.265921460202,0.208125
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J084747.71-002251.4_g.fits,-0.7119223446,-2.2279145504,0.402173247096,0.311127
J014921.30+134851.8_g.fits,-0.700604711983,-1.94724265752,0.341915429646,0.176746
J232703.17+004256.8_g.fits,-0.739411158045,-2.39086218919,0.390795100385,0.317948
J034226.85-003458.3_g.fits,-0.725767284951,-1.80209962724,0.188185481718,0.334324
J231029.73+001622.9_g.fits,-0.721608726863,-2.15629768075,0.319806311094,0.299539
J171336.87+635918.9_g.fits,-0.757533401029,-1.78312886619,0.458200006823,0.197011
J174221.56+552921.0_g.fits,-0.707344992762,-2.26542192681,0.269490700961,0.39825
J174221.56+552921.0_g.fits,-0.707344992762,-2.26542192681,0.269490700961,0.39825
J080551.11+442000.6_g.fits,-0.680915329515,-1.92942745631,0.265921460202,0.208125
J040906.89-043050.3_g.fits,-0.674797089261,-2.18874680443,0.378069732935,0.324925
J231143.74-001529.1_g.fits,-0.722908418501,-2.01766198869,0.121872572455,0.349166
J093752.53+584409.8_g.fits,-0.676610642691,-2.00646482441,0.219059933197,0.22571
J034226.85-003458.3_g.fits,-0.725767284951,-1.80209962724,0.188185481718,0.334324
J040218.49-061912.9_g.fits,-0.648954863042,-2.15043240365,0.501190724922,0.127738
J014015.44+004953.3_g.fits,-0.76121734596,-2.00578281851,0.264086876851,0.40957
J233217.51-003144.6_g.fits,-0.732589107211,-2.45999559869,0.222636139506,0.395869
J171445.98+630037.2_g.fits,-0.69948012954,-2.3746991237,0.486560488654,0.38499
J022438.71-004757.2_g.fits,-0.717444788601,-2.10929754051,0.139460829018,0.309067
J141259.24+005516.3_g.fits,-0.703129870556,-2.23642602241,0.357949450418,0.298459
J145819.35+000042.0_g.fits,-0.742672992421,-2.06730328344,0.340849721008,0.0662051
J170020.88+625008.9_g.fits,-0.706106468739,-2.0523803898,0.476944381554,0.241551
J032631.77-011304.8_g.fits,-0.687845700296,-2.19244176215,0.237618796594,0.349256
J085748.07+004641.3_g.fits,-0.85245510508,-2.29068808742,0.535464722322,0.433447
J002032.94-000847.0_g.fits,-0.691429723841,-2.57692273355,0.320028467341,0.491884
J015050.84-002247.3_g.fits,-0.721782021502,-1.95287358288,0.197390739125,0.297052
J125645.02+001117.5_g.fits,-0.651802058355,-2.15970117567,0.334497892652,0.200571
J173801.52+561325.8_g.fits,-0.789852999858,-2.29403498796,0.460713780423,0.306578
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J014830.96+143256.1_g.fits,-0.632534039565,-2.04175493436,0.359506601643,0.188038
J232703.17+004256.8_g.fits,-0.740851770272,-2.38796556332,0.391151168839,0.317948
J083354.29+514141.4_g.fits,-0.67369101762,-2.20835088673,0.26463430734,0.189278
J153101.20-000536.5_g.fits,-0.65303039951,-2.31745796994,0.319757382268,0.194319
J035804.52-060705.8_g.fits,-0.623925673583,-2.07731870167,0.232584526193,0.188585
J145135.52+000552.4_g.fits,-0.636489365812,-2.1778678747,0.355713424853,0.237865
J161354.27-003654.2_g.fits,-0.650927201298,-2.12037422234,0.318728770589,0.210191
J171336.87+635918.9_g.fits,-0.759367759209,-1.78100390849,0.458088331279,0.197011
J022438.71-004757.2_g.fits,-0.717444788601,-2.10929754051,0.139460829018,0.309067
J002536.89+001437.1_g.fits,-0.746951582543,-1.68019779757,0.241235882415,0.200202
J101600.62-000645.7_g.fits,-0.749200709032,-2.21863327735,0.488231130217,0.395144
J013555.82+143529.7_g.fits,-0.599865607256,-2.4062688013,0.325127527205,0.291916
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J075830.21+460950.6_g.fits,-0.680016579471,-2.31872643039,0.313030048059,0.350436
J085748.07+004641.3_g.fits,-0.848627218431,-2.21297684983,0.532984149894,0.433447
J160523.96-002001.0_g.fits,-0.704242264891,-2.03398732493,0.393453349868,0.203288
J035629.17-045830.7_g.fits,-0.710479371553,-1.43348060538,0.274550489131,0.197665
J011247.02+142139.1_g.fits,-0.720239880289,-2.02537111052,0.318090105279,0.226202
J014530.75+141353.5_g.fits,-0.658977024458,-2.37679484027,0.392916625113,0.327288
J034236.05-062433.0_g.fits,-0.730062418573,-2.19830259905,0.345000494748,0.275637
J093752.53+584409.8_g.fits,-0.676610642691,-2.00646482441,0.219059933197,0.22571
J172343.17+570026.4_g.fits,-0.247608688487,-1.36788278921,0.226357702121,0.1356
J105621.57-005320.3_g.fits,-0.599463731439,-2.35403226305,0.217518719997,0.219845
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J022438.71-004757.2_g.fits,-0.717444788601,-2.10929754051,0.139460829018,0.309067
J002312.35+003956.2_g.fits,-0.764555109228,-2.05331051439,0.236142457613,0.23215
J103443.94+000946.5_g.fits,-0.744774994654,-2.07382843899,0.429305648177,0.244181
J111640.31-001239.7_g.fits,-0.715917157046,-2.16278733734,0.231812838824,0.21327
J040906.89-043050.3_g.fits,-0.674797089261,-2.18874680443,0.378069732935,0.324925
J002312.35+003956.2_g.fits,-0.764493825448,-2.0534833986,0.235591451946,0.23215
J011237.91+000510.7_g.fits,-0.774904321109,-1.70499658238,0.781285589567,0.188252
J131020.79+003104.5_g.fits,-0.697406466693,-1.7706397656,0.176706413958,0.247902
J124625.85-014745.5_g.fits,-0.690540094842,-1.80816488299,0.317822984571,0.144635
J093752.53+584409.8_g.fits,-0.676610642691,-2.00646482441,0.219059933197,0.22571
J105621.57-005320.3_g.fits,-0.599463731439,-2.35403226305,0.217518719997,0.219845
J004404.34+000238.6_g.fits,-0.726957901991,-2.04664725123,0.313775033198,0.188446
J112433.60+001557.7_g.fits,-0.643141663262,-2.29495886696,0.330301474874,0.155425
J075516.72+392920.1_g.fits,-0.73238576692,-2.05843088924,0.29130661371,0.230621
J040218.49-061912.9_g.fits,-0.648954863042,-2.15043240365,0.502234299864,0.127738
J083814.87+525924.2_g.fits,-0.703370526671,-2.01287841396,0.389371157653,0.163643
J171336.87+635918.9_g.fits,-0.760230411352,-1.78158528435,0.458544561907,0.197011
J112133.54-000147.3_g.fits,-0.695357476382,-1.99823983018,0.383033608896,0.220806
J125645.02+001117.5_g.fits,-0.651802058355,-2.15970117567,0.334497892652,0.200571
J165840.54+602808.5_g.fits,-0.670662250219,-2.22009879583,0.322524534859,0.221156
J022438.71-004757.2_g.fits,-0.717444788601,-2.10929754051,0.139460829018,0.309067
J171823.73+552135.9_g.fits,-0.703145708362,-2.45044632397,0.301843748909,0.402052
J105621.57-005320.3_g.fits,-0.599463731439,-2.35403226305,0.217518719997,0.219845
J085357.61+552944.0_g.fits,-0.566931137042,-1.95429350276,0.215933457592,0.0302354
J235136.96+005307.1_g.fits,-0.726943601829,-2.43058364547,0.343893697769,0.431787
J030930.24-005601.8_g.fits,-0.710105480039,-2.24112400856,0.234515344068,0.287903
J130354.72-030631.8_g.fits,-0.639475919913,-0.724148937093,0.694616180093,0.0
J171336.87+635918.9_g.fits,-0.759433380544,-1.78099845174,0.457564984039,0.197011
J141640.99-001805.7_g.fits,-0.668817582614,-1.96906883537,0.251446238262,0.21476
J033538.17-073659.0_g.fits,-0.659928558624,-2.09045604909,0.409227842449,0.141369
J124647.30+003904.2_g.fits,-0.688668024411,-2.36085947144,0.310521554095,0.256987
J001109.00+003846.4_g.fits,-0.710174245111,-2.24156133093,0.299331583761,0.32971
J150624.80+010302.0_g.fits,-0.707019083504,-2.19570478993,0.318011547488,0.28887
J103443.94+000946.5_g.fits,-0.745658416129,-2.0730466953,0.426065243701,0.244181
J133725.22+001352.1_g.fits,-0.729303401887,-2.06109811891,0.302410132553,0.303888
J141524.11+001452.1_g.fits,-0.808046384824,-2.30120254642,0.500614268341,0.18556
J121300.61-005618.9_g.fits,-0.642162263284,-1.95650721459,0.394950120734,0.228958
J003815.57-005802.5_g.fits,-0.541380968031,-1.79948645152,0.460551456886,0.263759
J004404.34+000238.6_g.fits,-0.726957901991,-2.04664725123,0.313775033198,0.188446
J040410.92-053809.0_g.fits,-0.650568590509,-2.01269499357,0.455224256293,0.0322685
J094302.34-004850.0_g.fits,-0.782129660153,-2.16943331193,0.410174994308,0.383012
J103257.39+000224.3_g.fits,-0.634656396349,-1.84185523638,0.28208995952,0.152511
J231029.73+001622.9_g.fits,-0.721608726863,-2.15629768075,0.319806311094,0.299539
J113809.74-001751.0_g.fits,-0.663712372981,-1.97762054295,0.464640672924,0.149133
J152437.29+011139.1_g.fits,-0.688477485641,-1.75678070893,0.523790562297,0.134059
J085748.07+004641.3_g.fits,-0.853112450511,-2.28918791968,0.535977213744,0.433447
J005618.69+152517.5_g.fits,-1.35465567604,-1.52717451448,0.736700784015,0.0259271
J015702.87+130109.2_g.fits,-0.638936315265,-2.18812285417,0.350009280949,0.249522
J105621.57-005320.3_g.fits,-0.599463731439,-2.35403226305,0.217518719997,0.219845
J150624.80+010302.0_g.fits,-0.706489292759,-2.1967701023,0.318001575781,0.28887
J075054.77+414134.6_g.fits,-0.669563470215,-2.03197604175,0.354782913912,0.201572
J075744.23+400119.9_g.fits,-0.687373837627,-1.97883909929,0.298587611751,0.213165
J093752.53+584409.8_g.fits,-0.676610642691,-2.00646482441,0.219059933197,0.22571
J034236.05-062433.0_g.fits,-0.726742383996,-2.19906377285,0.344778114679,0.275637
J124625.85-014745.5_g.fits,-0.690540094842,-1.80816488299,0.317822984571,0.144635
J033538.17-073659.0_g.fits,-0.659928558624,-2.09045604909,0.409608240421,0.141369
J131038.91+010451.5_g.fits,-0.717584204964,-1.98222222234,0.260772804487,0.208221
