NAME,G,M,A,C
J083732.70+284218.7_g.fits,-0.599117057725,-1.9632975072,0.143734994571,0.30461
J083732.70+284218.7_g.fits,-0.599117057725,-1.9632975072,0.143734994571,0.30461
J083732.70+284218.7_g.fits,-0.599117057725,-1.9632975072,0.143734994571,0.30461
J083732.70+284218.7_g.fits,-0.599117057725,-1.9632975072,0.143734994571,0.30461
J083732.70+284218.7_g.fits,-0.599117057725,-1.9632975072,0.143734994571,0.30461
J033013.26-053236.1_g.fits,-0.651925729943,-2.10039445231,0.229713060358,0.376072
J033013.26-053236.1_g.fits,-0.651925729943,-2.10039445231,0.229713060358,0.376072
J033013.26-053236.1_g.fits,-0.651925729943,-2.10039445231,0.229713060358,0.376072
J033013.26-053236.1_g.fits,-0.651925729943,-2.10039445231,0.229713060358,0.376072
J033013.26-053236.1_g.fits,-0.651925729943,-2.10039445231,0.229713060358,0.376072
J094529.37+093610.4_g.fits,-0.68842867121,-2.51537361154,0.177752703267,0.409888
J094529.37+093610.4_g.fits,-0.68842867121,-2.51537361154,0.177752703267,0.409888
J094529.37+093610.4_g.fits,-0.68842867121,-2.51537361154,0.177752703267,0.409888
J094529.37+093610.4_g.fits,-0.68842867121,-2.51537361154,0.177752703267,0.409888
J094529.37+093610.4_g.fits,-0.68842867121,-2.51537361154,0.177752703267,0.409888
J155252.84+403848.2_g.fits,-0.634271692835,-1.9868881492,0.231095872076,0.245749
J155252.84+403848.2_g.fits,-0.634271692835,-1.9868881492,0.231095872076,0.245749
J155252.84+403848.2_g.fits,-0.634271692835,-1.9868881492,0.231095872076,0.245749
J155252.84+403848.2_g.fits,-0.634271692835,-1.9868881492,0.231095872076,0.245749
J155252.84+403848.2_g.fits,-0.634271692835,-1.9868881492,0.231095872076,0.245749
J080538.66+261005.5_g.fits,-0.670100675961,-1.76047577999,0.181132971096,0.248139
J080538.66+261005.5_g.fits,-0.670100675961,-1.76047577999,0.181132971096,0.248139
J080538.66+261005.5_g.fits,-0.670100675961,-1.76047577999,0.181132971096,0.248139
J080538.66+261005.5_g.fits,-0.670100675961,-1.76047577999,0.181132971096,0.248139
J080538.66+261005.5_g.fits,-0.670100675961,-1.76047577999,0.181132971096,0.248139
J110233.29-001727.6_g.fits,-0.687096578456,-2.6029209874,0.345393472473,0.411674
J110233.29-001727.6_g.fits,-0.687096578456,-2.6029209874,0.345393472473,0.411674
J110233.29-001727.6_g.fits,-0.687096578456,-2.6029209874,0.345393472473,0.411674
J110233.29-001727.6_g.fits,-0.687096578456,-2.6029209874,0.345393472473,0.411674
J110233.29-001727.6_g.fits,-0.687096578456,-2.6029209874,0.345393472473,0.411674
J033458.00-054853.3_g.fits,-0.689621072332,-2.17700847676,0.237658473612,0.303962
